OldLocus	OldGeneID	NewGeneID	NewLocus	RxnID	ReactionName	ReactionEqn	URL
NCU05924.5	7000006085086833	7000007580570005	NCU05924.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-325	TRANS-RXN2T-61-CPD-729//CPD-729.17.	12-oxo-cis-10,15-phytodienoate<sub>[extracellular space]</sub>  &rarr;  12-oxo-cis-10,15-phytodienoate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-324	TRANS-RXN2T-61-CPD-730//CPD-730.17.	OPC-8:0<sub>[extracellular space]</sub>  &rarr;  OPC-8:0<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-323	TRANS-RXN2T-61-LINOLEIC_ACID//LINOLEIC_ACID.29.	linoleate<sub>[extracellular space]</sub>  &rarr;  linoleate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-322	TRANS-RXN2T-61-LINOLENIC_ACID//LINOLENIC_ACID.31.	&alpha;-linolenate<sub>[extracellular space]</sub>  &rarr;  &alpha;-linolenate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-321	TRANS-RXN2T-61-OLEATE-CPD//OLEATE-CPD.23.	oleate<sub>[extracellular space]</sub>  &rarr;  oleate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-320	TRANS-RXN2T-61-PALMITATE//PALMITATE.21.	palmitate<sub>[extracellular space]</sub>  &rarr;  palmitate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-319	TRANS-RXN2T-61-STEARIC_ACID//STEARIC_ACID.27.	stearate<sub>[extracellular space]</sub>  &rarr;  stearate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-318	TRANS-RXN2T-61-18-OXOOLEATE//18-OXOOLEATE.27.	18-oxo-oleate<sub>[extracellular space]</sub>  &rarr;  18-oxo-oleate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-317	TRANS-RXN2T-61-CPD-10512//CPD-10512.21.	16-oxo-palmitate<sub>[extracellular space]</sub>  &rarr;  16-oxo-palmitate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-316	TRANS-RXN2T-61-16-HYDROXYPALMITATE//16-HYDROXYPALMITATE.41.	16-hydroxypalmitate<sub>[extracellular space]</sub>  &rarr;  16-hydroxypalmitate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-315	TRANS-RXN2T-61-18-HYDROXYOLEATE//18-HYDROXYOLEATE.35.	18-hydroxyoleate<sub>[extracellular space]</sub>  &rarr;  18-hydroxyoleate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-314	TRANS-RXN2T-61-CPD-7838//CPD-7838.19.	omega-hydroxy behenate<sub>[extracellular space]</sub>  &rarr;  omega-hydroxy behenate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-313	TRANS-RXN2T-61-CPD2T-48//CPD2T-48.19.	omega-hydroxy tetracosanoate<sub>[extracellular space]</sub>  &rarr;  omega-hydroxy tetracosanoate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-312	TRANS-RXN2T-61-CPD2T-49//CPD2T-49.19.	18-hydroxylinoleate<sub>[extracellular space]</sub>  &rarr;  18-hydroxylinoleate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-311	TRANS-RXN2T-61-CPD2T-50//CPD2T-50.19.	18-hydroxystearate<sub>[extracellular space]</sub>  &rarr;  18-hydroxystearate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-310	TRANS-RXN2T-61-CPD2T-51//CPD2T-51.19.	20-hydroxyicosanoate<sub>[extracellular space]</sub>  &rarr;  20-hydroxyicosanoate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-309	TRANS-RXN2T-61-BUTYRIC_ACID//BUTYRIC_ACID.27.	2-butanoate<sub>[extracellular space]</sub>  &rarr;  2-butanoate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-308	TRANS-RXN2T-61-DOCOSANOATE//DOCOSANOATE.25.	behenate<sub>[extracellular space]</sub>  &rarr;  behenate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-307	TRANS-RXN2T-61-TETRACOSANOATE//TETRACOSANOATE.31.	lignocerate<sub>[extracellular space]</sub>  &rarr;  lignocerate<sub>[cytosol]</sub>
NCU01231.5	7000006084959497	7000007580557637	NCU01231.7	TRANS-RXN2T-61	Transport of a fatty acid	a fatty acid<sub>[extracellular space]</sub>  &harr;  a fatty acid<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-94	Transport of an anion	an anion<sub>[extracellular space]</sub>  &rarr;  an anion<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-48	Transport of chloride	chloride<sub>[extracellular space]</sub>  &rarr;  chloride<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-93	Transport of chromate	chromate<sub>[extracellular space]</sub>  &rarr;  chromate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	RXN2T-69	Transport of bicarbonate	bicarbonate<sub>[cytosol]</sub>  &harr;  bicarbonate<sub>[mitochondrial lumen]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-71	Transport of nitrate	nitrate<sub>[extracellular space]</sub>  &rarr;  nitrate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-12	Transport of nitrite	nitrite<sub>[extracellular space]</sub>  &rarr;  nitrite<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-334	TRANS-RXN2T-94-OH//OH.7.	OH<SUP>-</SUP><sub>[extracellular space]</sub>  &rarr;  OH<SUP>-</SUP><sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-333	TRANS-RXN2T-94-S2O3//S2O3.11.	thiosulfate<sub>[extracellular space]</sub>  &rarr;  thiosulfate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-332	TRANS-RXN2T-94-SO3//SO3.9.	sulfite<sub>[extracellular space]</sub>  &rarr;  sulfite<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-85	Transport of sulfate	sulfate<sub>[extracellular space]</sub>  &rarr;  sulfate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-331	TRANS-RXN2T-94-Pi//Pi.7.	phosphate<sub>[extracellular space]</sub>  &rarr;  phosphate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-81	Transport of phosphate	phosphate<sub>[extracellular space]</sub>  &rarr;  phosphate<sub>[cytosol]</sub>
NCU01480.5	7000006084986835	7000007580564283	NCU01480.7	TRANS-RXN2T-362	ppi transport	diphosphate<sub>[extracellular space]</sub>  &rarr;  diphosphate<sub>[cytosol]</sub>
NCU01633.5	7000006085097532	7000007580563245	NCU01633.7	TRANS-RXN2T-228	low-affinity glucose transport (System I)	glucose<sub>[extracellular space]</sub>  &rarr;  glucose<sub>[cytosol]</sub>
NCU01633.5	7000006085097532	7000007580563245	NCU01633.7	TRANS-RXN2T-29	high affinity glucose system II	a hexose<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  a hexose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU01633.5	7000006085097532	7000007580563245	NCU01633.7	RXN2T-7	Transport of H<SUP>+</SUP>	&beta;-D-glucose<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  &beta;-D-glucose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU01633.5	7000006085097532	7000007580563245	NCU01633.7	TRANS-RXN2T-60	Transport of H<SUP>+</SUP>	L-fucose<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-fucose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU01724.5	7000006085091653	7000007580566643	NCU01724.7	TRANS-RXN2T-8	Transport of H<SUP>+</SUP>	Na<SUP>+</SUP><sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>  &rarr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>
NCU01868.5	7000006085168692	7000007580559339	NCU01868.7	TRANS-RXN2T-30	Transport of H<SUP>+</SUP>	maltose<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  maltose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU01882.5	7000006085105772	7000007580572095	NCU01882.7	TRANS-RXN2T-97	Transport of a purine	a purine<sub>[extracellular space]</sub>  &rarr;  a purine<sub>[cytosol]</sub>
NCU01882.5	7000006085105772	7000007580572095	NCU01882.7	TRANS-RXN2T-6	Transport of adenine	adenine<sub>[extracellular space]</sub>  &rarr;  adenine<sub>[cytosol]</sub>
NCU01882.5	7000006085105772	7000007580572095	NCU01882.7	TRANS-RXN2T-86	Transport of guanine	guanine<sub>[extracellular space]</sub>  &rarr;  guanine<sub>[cytosol]</sub>
NCU01911.5	7000006085104762	7000007580552464	NCU01911.7	TRANS-RXN2T-33	Transport of GDP	GDP<sub>[extracellular space]</sub>  &harr;  GDP<sub>[cytosol]</sub>
NCU01911.5	7000006085104762	7000007580552464	NCU01911.7	TRANS-RXN2T-32	Transport of GTP	GTP<sub>[extracellular space]</sub>  &harr;  GTP<sub>[cytosol]</sub>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	TRANS-RXN2T-34	Transport of a 1,2-diacylglycerol	a 1,2-diacylglycerol<sub>[extracellular space]</sub>  &harr;  a 1,2-diacylglycerol<sub>[cytosol]</sub>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	TRANS-RXN2T-267	TRANS-RXN2T-34-CPD2T-85//CPD2T-85.19.	1-20:0-2-18:0-diacylglycerol<sub>[extracellular space]</sub>  &rarr;  1-20:0-2-18:0-diacylglycerol<sub>[cytosol]</sub>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	RXN-5781	EC# 2.7.8.2	a 1,2-diacylglycerol + CDP-choline  &rarr;  a phosphatidylcholine + CMP + H<SUP>+</SUP>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	RXN2T-264	EC# 2.7.8.2	CDP-choline + 1-16:0-2-18:1-diacylglycerol  =  CMP + 1-16:0-2-18:1-phosphatidylcholine + H<SUP>+</SUP>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	RXN2T-266	EC# 2.7.8.2	CDP-choline + 1-18:3-2-18:2-diacylglycerol  =  CMP + 1-18:3-2-18:2-phosphatidylcholine + H<SUP>+</SUP>
NCU01993.5	7000006085173893	7000007580540376	NCU01993.7	RXN2T-265	EC# 2.7.8.2	CDP-choline + 1-18:3-2-18:2-diacylglycerol  =  CMP + 1-18:2-2-18:3-phosphatidylcholine + H<SUP>+</SUP>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-5	Transport of a nucleotide	a nucleotide<sub>[extracellular space]</sub>  &harr;  a nucleotide<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-306	TRANS-RXN2T-5-CPD-13025//CPD-13025.21.	guanosine 2'-monophosphate<sub>[extracellular space]</sub>  &rarr;  guanosine 2'-monophosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-305	TRANS-RXN2T-5-CPD-3705//CPD-3705.19.	adenosine 2'-monophosphate<sub>[extracellular space]</sub>  &rarr;  adenosine 2'-monophosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-304	TRANS-RXN2T-5-CPD-3710//CPD-3710.19.	cytidine 2'-monophosphate<sub>[extracellular space]</sub>  &rarr;  cytidine 2'-monophosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-303	TRANS-RXN2T-5-CPD-3723//CPD-3723.19.	uridine 2'-monophosphate<sub>[extracellular space]</sub>  &rarr;  uridine 2'-monophosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-302	TRANS-RXN2T-5-CAMP//CAMP.11.	cyclic-AMP<sub>[extracellular space]</sub>  &rarr;  cyclic-AMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-301	TRANS-RXN2T-5-DADP//DADP.11.	2'-deoxyadenosine-5'-diphosphate<sub>[extracellular space]</sub>  &rarr;  2'-deoxyadenosine-5'-diphosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-300	TRANS-RXN2T-5-DCDP//DCDP.11.	dCDP<sub>[extracellular space]</sub>  &rarr;  dCDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-299	TRANS-RXN2T-5-DGDP//DGDP.11.	2'-deoxyguanosine-5'-diphosphate<sub>[extracellular space]</sub>  &rarr;  2'-deoxyguanosine-5'-diphosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-298	TRANS-RXN2T-5-DUDP//DUDP.11.	dUDP<sub>[extracellular space]</sub>  &rarr;  dUDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-297	TRANS-RXN2T-5-TDP//TDP.9.	dTDP<sub>[extracellular space]</sub>  &rarr;  dTDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-296	TRANS-RXN2T-5-DCMP//DCMP.11.	dCMP<sub>[extracellular space]</sub>  &rarr;  dCMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-295	TRANS-RXN2T-5-DUMP//DUMP.11.	dUMP<sub>[extracellular space]</sub>  &rarr;  dUMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-294	TRANS-RXN2T-5-TMP//TMP.9.	dTMP<sub>[extracellular space]</sub>  &rarr;  dTMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-293	TRANS-RXN2T-5-DATP//DATP.11.	dATP<sub>[extracellular space]</sub>  &rarr;  dATP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-292	TRANS-RXN2T-5-DCTP//DCTP.11.	dCTP<sub>[extracellular space]</sub>  &rarr;  dCTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-291	TRANS-RXN2T-5-DGTP//DGTP.11.	dGTP<sub>[extracellular space]</sub>  &rarr;  dGTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-290	TRANS-RXN2T-5-DUTP//DUTP.11.	dUTP<sub>[extracellular space]</sub>  &rarr;  dUTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-289	TRANS-RXN2T-5-TTP//TTP.9.	dTTP<sub>[extracellular space]</sub>  &rarr;  dTTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-288	TRANS-RXN2T-5-CDP//CDP.9.	CDP<sub>[extracellular space]</sub>  &rarr;  CDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-287	TRANS-RXN2T-5-UDP//UDP.9.	UDP<sub>[extracellular space]</sub>  &rarr;  UDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-286	TRANS-RXN2T-5-ADP//ADP.9.	ADP<sub>[extracellular space]</sub>  &harr;  ADP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-33	Transport of GDP	GDP<sub>[extracellular space]</sub>  &harr;  GDP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-285	TRANS-RXN2T-5-AMP//AMP.9.	AMP<sub>[extracellular space]</sub>  &rarr;  AMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-284	TRANS-RXN2T-5-CMP//CMP.9.	CMP<sub>[extracellular space]</sub>  &rarr;  CMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-283	TRANS-RXN2T-5-GMP//GMP.9.	GMP<sub>[extracellular space]</sub>  &rarr;  GMP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-282	TRANS-RXN2T-5-IMP//IMP.9.	inosine-5'-phosphate<sub>[extracellular space]</sub>  &rarr;  inosine-5'-phosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-281	TRANS-RXN2T-5-UMP//UMP.9.	uridine-5'-phosphate<sub>[extracellular space]</sub>  &rarr;  uridine-5'-phosphate<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-280	TRANS-RXN2T-5-ATP//ATP.9.	ATP<sub>[extracellular space]</sub>  &harr;  ATP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-32	Transport of GTP	GTP<sub>[extracellular space]</sub>  &harr;  GTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-279	TRANS-RXN2T-5-CTP//CTP.9.	CTP<sub>[extracellular space]</sub>  &rarr;  CTP<sub>[cytosol]</sub>
NCU02131.5	7000006085176853	7000007580544359	NCU02131.7	TRANS-RXN2T-278	TRANS-RXN2T-5-UTP//UTP.9.	UTP<sub>[extracellular space]</sub>  &rarr;  UTP<sub>[cytosol]</sub>
NCU02188.5	7000006085099608	7000007580551418	NCU02188.7	TRANS-RXN2T-92	Transport of a sugar	a sugar<sub>[extracellular space]</sub>  &rarr;  a sugar<sub>[cytosol]</sub>
NCU02188.5	7000006085099608	7000007580551418	NCU02188.7	RXN2T-67	Transport of &beta;-D-fructofuranose	&beta;-D-fructofuranose<sub>[extracellular space]</sub>  &rarr;  &beta;-D-fructofuranose<sub>[cytosol]</sub>
NCU02188.5	7000006085099608	7000007580551418	NCU02188.7	TRANS-RXN2T-52	Transport of a monosaccharide	a monosaccharide<sub>[extracellular space]</sub>  &rarr;  a monosaccharide<sub>[cytosol]</sub>
NCU02195.5	7000006085099628	7000007580548066	NCU02195.7	TRANS-RXN2T-35	Transport of H<SUP>+</SUP>	L-methionine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-methionine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU02238.5	7000006085101861	7000007580568433	NCU02238.7	TRANS-RXN2T-15	Transport of (<i>R</i>)-pantothenate	(<i>R</i>)-pantothenate<sub>[extracellular space]</sub>  &rarr;  (<i>R</i>)-pantothenate<sub>[cytosol]</sub>
NCU02456.5	7000006085101332	7000007580539597	NCU02456.7	TRANS-RXN2T-16	Transport of K<SUP>+</SUP>	K<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  K<SUP>+</SUP><sub>[cytosol]</sub>
NCU02591.5	7000006085105887	7000007580571760	NCU02591.7	TRANS-RXN2T-36	Transport of H<SUP>+</SUP>	glycerol<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  glycerol<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU02762.5	7000006085105410	7000007580579948	NCU02762.7	TRANS-RXN2T-38	Transport of Ca<SUP>2+</SUP>	Ca<SUP>2+</SUP><sub>[extracellular space]</sub>  &rarr;  Ca<SUP>2+</SUP><sub>[cytosol]</sub>
NCU02826.5	7000006085194861	7000007580582800	NCU02826.7	TRANS-RXN2T-39	Transport of Na<SUP>+</SUP>	Ca<SUP>2+</SUP><sub>[extracellular space]</sub> + Na<SUP>+</SUP><sub>[cytosol]</sub>  &rarr;  Ca<SUP>2+</SUP><sub>[cytosol]</sub> + Na<SUP>+</SUP><sub>[extracellular space]</sub>
NCU02879.5	7000006085192013	7000007580548300	NCU02879.7	TRANS-RXN2T-21	Transport of Zn<SUP>2+</SUP>	Zn<SUP>2+</SUP><sub>[extracellular space]</sub>  &rarr;  Zn<SUP>2+</SUP><sub>[cytosol]</sub>
NCU02879.5	7000006085192013	7000007580548300	NCU02879.7	TRANS-RXN2T-40	Transport of Fe<SUP>3+</SUP>	Fe<SUP>3+</SUP><sub>[extracellular space]</sub>  &rarr;  Fe<SUP>3+</SUP><sub>[cytosol]</sub>
NCU02887.5	7000006085188753	7000007580572268	NCU02887.7	TRANS-RXN2T-16	Transport of K<SUP>+</SUP>	K<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  K<SUP>+</SUP><sub>[cytosol]</sub>
NCU03171.5	7000006085169441	7000007580548266	NCU03171.7	TRANS-RXN2T-42	Transport of an oligopeptide	an oligopeptide<sub>[extracellular space]</sub>  &rarr;  an oligopeptide<sub>[cytosol]</sub>
NCU03235.5	7000006085180877	7000007580566328	NCU03235.7	TRANS-RXN2T-43	Transport of sulfate	sulfate<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  sulfate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03292.5	7000006085193126	7000007580559566	NCU03292.7	TRANS-RXN2T-44	Transport of Ca<SUP>2+</SUP>	Ca<SUP>2+</SUP><sub>[extracellular space]</sub> + ATP + H<SUB>2</SUB>O  &rarr;  Ca<SUP>2+</SUP><sub>[cytosol]</sub> + ADP + phosphate
NCU03312.5	7000006085194463	7000007580552765	NCU03312.7	TRANS-RXN2T-1	Transport of a metal ion	a metal ion<sub>[extracellular space]</sub>  &rarr;  a metal ion<sub>[cytosol]</sub>
NCU03312.5	7000006085194463	7000007580552765	NCU03312.7	TRANS-RXN2T-93	Transport of chromate	chromate<sub>[extracellular space]</sub>  &rarr;  chromate<sub>[cytosol]</sub>
NCU03497.5	7000006085097684	7000007580585918	NCU03497.7	TRANS-RXN2T-143	Transport of H<SUP>+</SUP>	Fe<SUP>3+</SUP><sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  Fe<SUP>3+</SUP><sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-14	transport of standard &alpha; amino acids	a standard &alpha; amino acid<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  a standard &alpha; amino acid<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-343	TRANS-RXN2T-14-CYS/PROTON//CYS/PROTON.23.	L-cysteine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-cysteine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-266	TRANS-RXN2T-234-GLN/PROTON//GLN/PROTON.23.	L-glutamine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-glutamine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-342	TRANS-RXN2T-14-L-ALPHA-ALANINE/PROTON//L-ALPHA-ALANINE/PROTON.47.	L-alanine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-alanine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-341	TRANS-RXN2T-14-LEU/PROTON//LEU/PROTON.23.	L-leucine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-leucine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-340	TRANS-RXN2T-14-LYS/PROTON//LYS/PROTON.23.	L-lysine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-lysine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-35	Transport of H<SUP>+</SUP>	L-methionine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-methionine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-339	TRANS-RXN2T-14-PHE/PROTON//PHE/PROTON.23.	L-phenylalanine<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-phenylalanine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU03509.5	7000006085097316	7000007580578128	NCU03509.7	TRANS-RXN2T-11	Transport of H<SUP>+</SUP>	L-proline<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[extracellular space]</sub>  &rarr;  L-proline<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
