_id	_src_grp	_src_tag	_status	_user	name_new	name_old	symbol_new	symbol_old	synonyms_new	synonyms_old	pubMedId	term_id	term_name
CA-1514	NC10_CALLGENES_FINAL_5	NCU04736	promoted	hmhood@ebs.ogi.edu	calcium P-type ATPase-2	plasma membrane calcium-transporting ATPase 3					10712689,15288019		
CA-1529	NC10_CALLGENES_FINAL_5	NCU03292	promoted	hmhood@ebs.ogi.edu	hypothetical protein	calcium-transporting ATPase type 2C member 1					15288019,10712689	GO:0005388	calcium-transporting ATPase activity
CA-1530	NC10_CALLGENES_FINAL_5	NCU08147	promoted	hmhood@ebs.ogi.edu	hypothetical protein	P-type ATPase	ph-7	ph7		ena-2	10712689,15288019		
CA-1531	NC7_FINAL_CALLGENES_3	NCU05046	deleted	hmhood@ebs.ogi.edu	hypothetical protein	calcium-transporting ATPase 3					15288019,10712689	GO:0016887	ATPase activity
CA-1534	NC10_CALLGENES_FINAL_5	NCU03804	promoted	hmhood@ebs.ogi.edu	calcineurin A-1	serine/threonine-protein phosphatase 2B catalytic subunit	cna-1		pph-2		1655737,1655737	GO:0005955,GO:0004723	calcineurin complex,calcium-dependent protein serine/threonine phosphatase activity
CA-1554	NC7_FINAL_CALLGENES_3	NCU04924	deleted	hmhood@ebs.ogi.edu	hypothetical protein	hypothetical protein similar to phosphatidyl synthase					15661007,15661007,15661007,15661007	GO:0006120,GO:0006970,GO:0009651,GO:0016117,GO:0046677	mitochondrial electron transport, NADH to ubiquinone,response to osmotic stress,response to salt stress,carotenoid biosynthetic process,response to antibiotic
CA-1556	NC10_CALLGENES_FINAL_5	NCU01765	promoted	hmhood@ebs.ogi.edu			nuo78				10491161,15863099,15863099,15863099,15863099	GO:0006120,GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrial electron transport, NADH to ubiquinone,mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1559	NC10_CALLGENES_FINAL_5	NCU04044	promoted	hmhood@ebs.ogi.edu	NADH-ubiquinone oxidoreductase 51 kDa subunit, mitochondrial precursor	NADH2 dehydrogenase flavoprotein 1	nuo51				10491161,15863099,15863099,15863099,15863099	GO:0006120,GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrial electron transport, NADH to ubiquinone,mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1561	NC10_CALLGENES_FINAL_5	NCU02534	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 49	NADH:ubiquinone oxidoreductase 49kD subunit	nuo49				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1568	NC10_CALLGENES_FINAL_5	NCU01169	promoted	hmhood@ebs.ogi.edu			nuo24				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1569	NC10_CALLGENES_FINAL_5	NCU05009	promoted	hmhood@ebs.ogi.edu			nuo21.3c				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1571	NC10_CALLGENES_FINAL_5	NCU03953	promoted	hmhood@ebs.ogi.edu							15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1572	NC10_CALLGENES_FINAL_5	NCU02373	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 40	NADH-ubiquinone oxidoreductase 40 kDa subunit	nuo40				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1574	NC10_CALLGENES_FINAL_5	NCU05299	promoted	hmhood@ebs.ogi.edu			nuo29.9				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1575	NC10_CALLGENES_FINAL_5	NCU08930	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 21.3a	NADH:ubiquinone oxidoreductase 21.3kD subunit a	nuo21.3a				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1576	NC10_CALLGENES_FINAL_5	NCU02280	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 21.3b	NADH:ubiquinone oxidoreductase 21.3kD subunit b	nuo21.3b				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1577	NC10_CALLGENES_FINAL_5	NCU05221	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 21	NADH:ubiquinone oxidoreductase 21kD subunit	nuo21			nuo18	15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1578	NC10_CALLGENES_FINAL_5	NCU01859	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 20.9	NADH:ubiquinone oxidoreductase 20.9kD subunit	nuo20.9				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1579	NC10_CALLGENES_FINAL_5	NCU02472	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 20.8	NADH:ubiquinone oxidoreductase 20.8kD subunit	nuo20.8				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1580	NC10_CALLGENES_FINAL_5	NCU09460	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 20.1	NADH:ubiquinone oxidoreductase 20.1kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1581	NC10_CALLGENES_FINAL_5	NCU00484	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 18.4	NADH:ubiquinone oxidoreductase 18.4kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1582	NC10_CALLGENES_FINAL_5	NCU00969	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 17.8	NADH:ubiquinone oxidoreductase 17.8kD subunit	nuo17.8				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1583	NC10_CALLGENES_FINAL_5	NCU00418	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 14.8	NADH:ubiquinone oxidoreductase 14.8kD subunit	nuo14.8				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1584	NC10_CALLGENES_FINAL_5	NCU09299	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 14	NADH:ubiquinone oxidoreductase 14kD subunit					15863099,15863099,15863099,15863099	GO:0009055,GO:0005739,GO:0006116,GO:0042653	electron carrier activity,mitochondrion,NADH oxidation,mitochondrial respiratory chain complex I, membrane segment
CA-1585	NC10_CALLGENES_FINAL_5	NCU01142	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 13.4	NADH:ubiquinone oxidoreductase 13.4kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1586	NC10_CALLGENES_FINAL_5	NCU03093	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 12.3	NADH:ubiquinone oxidoreductase 12.3kD subunit	nuo12.3				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1587	NC10_CALLGENES_FINAL_5	NCU04753	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 11.6	NADH:ubiquinone oxidoreductase 11.6kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1591	NC10_CALLGENES_FINAL_5	NCU01360	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 11.5	NADH:ubiquinone oxidoreductase 11.5kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0009055,GO:0006116,GO:0042653	mitochondrion,electron carrier activity,NADH oxidation,mitochondrial respiratory chain complex I, membrane segment
CA-1592	NC10_CALLGENES_FINAL_5	NCU04924	promoted	hmhood@ebs.ogi.edu	hypothetical protein	hypothetical protein similar to phosphatidyl synthase					15661007,15661007,15661007,15661007	GO:0016117,GO:0006970,GO:0009651,GO:0046677	carotenoid biosynthetic process,response to osmotic stress,response to salt stress,response to antibiotic
CA-1599	NC10_CALLGENES_FINAL_5	NCU09002	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 10.6	NADH:ubiquinone oxidoreductase 10.6kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1600	NC10_CALLGENES_FINAL_5	NCU03156	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 10.5	NUO	nuo10.5				15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1601	NC10_CALLGENES_FINAL_5	NCU01467	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 10.4	NADH:ubiquinone oxidoreductase 10.4kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1602	NC10_CALLGENES_FINAL_5	NCU05008	promoted	hmhood@ebs.ogi.edu	acyl carrier protein	hypothetical protein	acp-1		nuo9.6		15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1603	NC10_CALLGENES_FINAL_5	NCU00670	promoted	hmhood@ebs.ogi.edu							15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1604	NC10_CALLGENES_FINAL_5	NCU00160	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 6.6	NADH:ubiquinone oxidoreductase 6.6kD subunit					15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-1606	NC10_CALLGENES_FINAL_5	NCU04834	promoted	hmhood@ebs.ogi.edu	phytochrome-1	sensor histidine kinase/response regulator					16339731	GO:0009585	red, far-red light phototransduction
CA-1608	NC10_CALLGENES_FINAL_5	NCU06663	promoted	hmhood@ebs.ogi.edu	glycosylphophatidylinositol anchor phosphoethanolamine transferase gene-1	glycosylphophatidylinositol anchor phosphoethanolamine transferase 1					16524913,16524913,16524913,16524913	GO:0006506,GO:0040009,GO:0048315,GO:0048622	GPI anchor biosynthetic process,regulation of growth rate,conidium formation,reproductive sporulation
CA-1609	NC10_CALLGENES_FINAL_5	NCU09757	promoted	hmhood@ebs.ogi.edu							16524913,16524913,16524913,16524913,16524913	GO:0006506,GO:0009272,GO:0040009,GO:0048315,GO:0048622	GPI anchor biosynthetic process,fungal-type cell wall biogenesis,regulation of growth rate,conidium formation,reproductive sporulation
CA-1610	NC10_CALLGENES_FINAL_5	NCU07999	promoted	hmhood@ebs.ogi.edu	glycosylphophatidylinositol anchor phosphoethanolamine transferase gene-2	GPI ethanolamine phosphate transferase 1					16524913,16524913,16524913,16524913	GO:0006506,GO:0040009,GO:0048315,GO:0048622	GPI anchor biosynthetic process,regulation of growth rate,conidium formation,reproductive sporulation
CA-1611	NC10_CALLGENES_FINAL_5	NCU06508	promoted	hmhood@ebs.ogi.edu	glycosylphophatidylinositol anchor phosphoethanolamine transferase gene-3	glycosylphophatidylinositol anchor phosphoethanolamine transferase 3					16524913,16524913,16524913,16524913,16524913,16524913,16524913	GO:0006506,GO:0009272,GO:0031505,GO:0040009,GO:0048315,GO:0048622,GO:0051278	GPI anchor biosynthetic process,fungal-type cell wall biogenesis,fungal-type cell wall organization,regulation of growth rate,conidium formation,reproductive sporulation,fungal-type cell wall polysaccharide biosynthetic process
CA-1612	NC10_CALLGENES_FINAL_5	NCU05644	promoted	hmhood@ebs.ogi.edu	glycosylphophatidylinositol anchor transamidase gene-1	GPI transamidase component GPI16					16524913,16524913,16524913,16524913,16524913,16524913,16524913	GO:0006506,GO:0009272,GO:0031505,GO:0040009,GO:0048315,GO:0048622,GO:0051278	GPI anchor biosynthetic process,fungal-type cell wall biogenesis,fungal-type cell wall organization,regulation of growth rate,conidium formation,reproductive sporulation,fungal-type cell wall polysaccharide biosynthetic process
CA-1613	NC10_CALLGENES_FINAL_5	NCU07075	promoted	hmhood@ebs.ogi.edu	calcium exchanger	calcium/proton exchanger	cax				15288019,15288019,15288019	GO:0005774,GO:0015085,GO:0015369	vacuolar membrane,calcium ion transmembrane transporter activity,calcium:hydrogen antiporter activity
CA-1614	NC10_CALLGENES_FINAL_5	NCU03363	promoted	hmhood@ebs.ogi.edu							15625191	GO:0042752	regulation of circadian rhythm
CA-1626	NC10_CALLGENES_FINAL_5	NCU08726	promoted	hmhood@ebs.ogi.edu			fl		acon-1,ylo-3	acon	3157863,9560395,15773996,15126394,15126394	GO:0030528,FAO:0000038,GO:0048315	transcription regulator activity,macroconidium,conidium formation
CA-1629	NC10_CALLGENES_FINAL_5	NCU01332	promoted	bowman@biology.ucsc.edu			vma-3				15180988,8190074	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain
CA-1630	NC7_FINAL_CALLGENES_3	NCU07446	deleted	bowman@biology.ucsc.edu	subunit D of the vacuolar ATPase	vacuolar ATP synthase subunit E							
CA-1631	NC10_CALLGENES_FINAL_5	NCU07446	promoted	bowman@biology.ucsc.edu			vma-4						
CA-1632	NC10_CALLGENES_FINAL_5	NCU07446	promoted	bowman@biology.ucsc.edu	hypothetical protein	vacuolar membrane ATPase-4	vma-4				7619848	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
CA-1633	NC10_CALLGENES_FINAL_5	NCU07446	promoted	bowman@biology.ucsc.edu	hypothetical protein	vacuolar membrane ATPase-4	vma-4				7619848		
CA-1634	NC10_CALLGENES_FINAL_5	NCU03395	promoted	bowman@biology.ucsc.edu			vma-6				8611592	GO:0016471	vacuolar proton-transporting V-type ATPase complex
CA-1635	NC10_CALLGENES_FINAL_5	NCU04387	promoted	bowman@biology.ucsc.edu			vma-7				10340846	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
CA-1636	NC10_CALLGENES_FINAL_5	NCU02333	promoted	hmhood@ebs.ogi.edu	hypothetical protein	arginase	aga				16574329	GO:0019547	arginine catabolic process to ornithine
CA-1639	NC10_CALLGENES_FINAL_5	NCU09897	promoted	bowman@biology.ucsc.edu								GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
CA-1646	NC10_CALLGENES_FINAL_5	NCU04294	promoted	hmhood@ebs.ogi.edu	suppressor of ascus dominance-2	hypothetical protein					16461906,16461906,16461906,16461906,16461906,16461906	FAO:0000014,GO:0048471,GO:0000239,GO:0007128,GO:0016458,GO:0048622	ascus,perinuclear region of cytoplasm,pachytene,meiotic prophase I,gene silencing,reproductive sporulation
CA-1647	NC10_CALLGENES_FINAL_5	NCU02178	promoted	hmhood@ebs.ogi.edu	suppressor of ascus dominance-1	suppressor of ascus-dominance-1					12196394,16461906,11779466,11779466,11779466,11779466,11779466	FAO:0000014,GO:0048471,GO:0000239,GO:0000240,GO:0007128,GO:0016458,GO:0048622	ascus,perinuclear region of cytoplasm,pachytene,diplotene,meiotic prophase I,gene silencing,reproductive sporulation
CA-1648	NC10_CALLGENES_FINAL_5	NCU08598	promoted	hmhood@ebs.ogi.edu	quelling-defective-3	RecQ family helicase	qde-3		mus-19	mus-19,rec-6	16445744,10600745,14595518,14595518,11937487,12589473,9294193	GO:0016441,GO:0006301,GO:0006302,GO:0030422,GO:0006281,GO:0016441	posttranscriptional gene silencing,postreplication repair,double-strand break repair,production of siRNA involved in RNA interference,DNA repair,posttranscriptional gene silencing
CA-1649	NC10_CALLGENES_FINAL_5	NCU07534	promoted	hmhood@ebs.ogi.edu	quelling-defective-1	RNA-dependent RNA polymerase	qde-1				16445744,10335848,11937487,9294193	GO:0016441,GO:0030422,GO:0016441	posttranscriptional gene silencing,production of siRNA involved in RNA interference,posttranscriptional gene silencing
CA-1650	NC10_CALLGENES_FINAL_5	NCU04730	promoted	hmhood@ebs.ogi.edu	quelling-defective-2	post-transcriptional silencing protein QDE-2				mus-19	16445744,9294193,11937487	GO:0016441,GO:0016442	posttranscriptional gene silencing,RNA-induced silencing complex
CA-1651	NC7_FINAL_CALLGENES_3	NCU03337	promoted	hmhood@ebs.ogi.edu	hypothetical protein	conserved hypothetical protein					12589473		
CA-1657	NC10_CALLGENES_FINAL_5	NCU02510	promoted	E.Kalkman@gmail.com	conserved hypothetical protein	clathrin heavy chain							
CA-1662	NC10_CALLGENES_FINAL_5	NCU00895	promoted	E.Kalkman@gmail.com	conserved hypothetical protein	RAB GTPase Ypt5							
CA-1664	NC10_CALLGENES_FINAL_5	NCU01956	promoted	E.Kalkman@gmail.com	hypothetical protein	cytoskeleton assembly control protein Sla2							
CA-1667	NC10_CALLGENES_FINAL_5	NCU04202	promoted	hmhood@ebs.ogi.edu			ndk-1		ps15-1,psp		11287415,12848342,10583364,10583364,10583364,16842360,16842360,16842360,16697373,10583364	GO:0004550,GO:0016310,GO:0046777,FAO:0000007,FAO:0000011,FAO:0000024,GO:0006979,GO:0009637	nucleoside diphosphate kinase activity,phosphorylation,protein autophosphorylation,fruitbody,mycelium,conidium,response to oxidative stress,response to blue light
CA-1688	NC10_CALLGENES_FINAL_4_FEB	NCU08332	promoted	hmhood@ebs.ogi.edu	hypothetical protein	hexagonal-1					12640443,11273682,10783241,10783241,11273682	GO:0004096,GO:0001778,GO:0009826,GO:0042268	catalase activity,plasma membrane repair,unidimensional cell growth,regulation of cytolysis
CA-1689	NC10_CALLGENES_FINAL_5	NCU07392	promoted	Katherine.Borkovich@ucr.edu	arrested development-1	transcriptional regulatory protein Pro-1	adv-1						
CA-1706	NC10_CALLGENES_FINAL_5	NCU09345	promoted	hmhood@ebs.ogi.edu							12756322,13680155	GO:0009228	thiamine biosynthetic process
CA-1707	NC10_CALLGENES_FINAL_5	NCU06698	promoted	hmhood@ebs.ogi.edu	hypothetical protein	glycogenin					15811343,15680913,15680913,15680913	GO:0008466,GO:0043617,GO:0005977	glycogenin glucosyltransferase activity,cellular response to sucrose starvation,glycogen metabolic process
CA-1708	NC10_CALLGENES_FINAL_5	NCU09434	promoted	hmhood@ebs.ogi.edu	suppressor of meiotic silencing-2	meiotic silencing suppressor 2					12807800	GO:0016458	gene silencing
